searchDate,Unnamed: 0,exchangeRate,istVol,marketValue,marketValue1,negotiableValue,negotiableValue1,productType,profitRate,profitRate1,searchDate,searchDate.1,searchDate.1.1,trdAmt,trdAmt1,trdTm,trdTm1,trdVol,trdVol1
2016-07-20,0.0,0.4871,1101,259553.14,259553.1386105793,224664.7,224664.7011515792,1,14.96,14.964,2016-07-20,2016-07-20,2016-07-20,1720.41,1720.41225795,833.35,833.3458,1386084.89,1386084.8906
2016-07-19,0.0,0.5582,1101,260283.04,260283.0400833824,225290.21,225290.2133931683,1,15.01,15.007,2016-07-19,2016-07-19,2016-07-19,1892.11,1892.11344471,909.79,909.7903,1588205.64,1588205.6447
2016-07-18,0.0,0.6351,1101,260855.76,260855.7600136937,225956.85,225956.84891900426,1,15.05,15.046,2016-07-18,2016-07-18,2016-07-18,2084.25,2084.24844612,968.51,968.508,1806960.49,1806960.4855
2016-07-15,0.0,0.6087,1101,261543.2,261543.1975883796,226211.38,226211.3811702369,1,15.09,15.09,2016-07-15,2016-07-15,2016-07-15,2035.14,2035.13673431,932.97,932.9730000000001,1730188.6,1730188.5963
2016-07-14,0.0,0.6523,1101,261679.99,261679.9852731967,226292.74,226292.7422416087,1,15.08,15.083,2016-07-14,2016-07-14,2016-07-14,2139.16,2139.16287836,983.82,983.8185,1853692.03,1853692.0266
2016-07-13,0.0,0.8949,1101,262188.22,262188.2181666922,226603.51,226603.5070382472,1,15.11,15.11,2016-07-13,2016-07-13,2016-07-13,2804.78,2804.77755242,1241.91,1241.9098,2541535.9,2541535.9042
2016-07-12,0.0,0.9157,1101,261159.53,261159.52651083824,225783.34,225783.3440486768,1,15.05,15.05,2016-07-12,2016-07-12,2016-07-12,2905.6,2905.59824825,1288.17,1288.1689999999999,2600400.5,2600400.5027
2016-07-11,0.0,0.8047,1100,256218.1,256218.0961646657,221496.9,221496.9000790184,1,14.78,14.777000000000001,2016-07-11,2016-07-11,2016-07-11,2758.04,2758.03954284,1209.22,1209.2193,2283057.24,2283057.238
2016-07-08,0.0,0.5967,1100,255671.92,255671.9223116241,220961.22,220961.22382589238,1,14.73,14.73,2016-07-08,2016-07-08,2016-07-08,2105.12,2105.11722136,976.03,976.0295,1692785.02,1692785.0239
2016-07-07,0.0,0.7861,1100,257899.38,257899.38140088672,223166.13,223166.1290705346,1,14.87,14.873,2016-07-07,2016-07-07,2016-07-07,2708.6,2708.59580682,1231.52,1231.5193,2227340.12,2227340.1156
2016-07-06,0.0,0.7534,1100,257920.67,257920.6667196898,223248.67,223248.6671197155,1,14.88,14.877,2016-07-06,2016-07-06,2016-07-06,2479.96,2479.96306546,1137.66,1137.6581,2132344.7,2132344.7043
2016-07-05,0.0,0.8325,1099,256834.55,256834.5532374825,222654.22,222654.22472691766,1,14.81,14.808,2016-07-05,2016-07-05,2016-07-05,2714.64,2714.64190711,1265.79,1265.7876,2355936.02,2355936.0156
2016-07-04,0.0,0.7879,1099,255284.01,255284.0061757181,221476.59,221476.5896047559,1,14.73,14.725999999999999,2016-07-04,2016-07-04,2016-07-04,2551.41,2551.40955803,1160.15,1160.1527,2229632.13,2229632.1324
2016-07-01,0.0,0.5025,1099,250364.56,250364.5560386526,217215.06,217215.0565089191,1,14.45,14.453,2016-07-01,2016-07-01,2016-07-01,1740.98,1740.98137026,822.58,822.5808,1421768.36,1421768.3631
2016-06-30,0.0,0.5473,1098,249896.19,249896.19019872078,216907.94,216907.93689667762,1,14.43,14.43,2016-06-30,2016-06-30,2016-06-30,1880.4,1880.40328363,883.84,883.8394,1547886.09,1547886.0906
2016-06-29,0.0,0.6858,1098,250129.39,250129.394168828,216646.89,216646.8906079937,1,14.44,14.437000000000001,2016-06-29,2016-06-29,2016-06-29,2243.4,2243.39823715,1055.3,1055.3024,1937536.92,1937536.9187
2016-06-28,0.0,0.6206,1097,248506.02,248506.0171684098,215127.93,215127.92600909199,1,14.35,14.347999999999999,2016-06-28,2016-06-28,2016-06-28,2130.88,2130.87808999,982.13,982.1252,1752291.04,1752291.0405
2016-06-27,0.0,0.5785,1096,246813.44,246813.444714205,213899.03,213899.0324116357,1,14.26,14.255999999999998,2016-06-27,2016-06-27,2016-06-27,1943.06,1943.05717978,872.35,872.3458,1632596.18,1632596.1792
2016-06-24,0.0,0.6766,1096,243328.09,243328.09322261892,210491.84,210491.8447187291,1,14.06,14.056,2016-06-24,2016-06-24,2016-06-24,2150.94,2150.94096412,1067.82,1067.8243,1906476.19,1906476.1905
2016-06-23,0.0,0.4852,1096,245991.17,245991.16763934412,212837.26,212837.26011464786,1,14.24,14.243,2016-06-23,2016-06-23,2016-06-23,1644.25,1644.2493367,797.23,797.2321,1364311.11,1364311.1084
2016-06-22,0.0,0.4642,1096,247697.96,247697.9571113992,214252.12,214252.120942248,1,14.31,14.306,2016-06-22,2016-06-22,2016-06-22,1564.18,1564.18455637,742.33,742.3312,1304665.21,1304665.2087
2016-06-21,0.0,0.588,1096,245352.06,245352.0638263062,212365.75,212365.75488487366,1,14.18,14.175999999999998,2016-06-21,2016-06-21,2016-06-21,1990.53,1990.53479315,950.67,950.6712,1652512.17,1652512.1706
2016-06-20,0.0,0.4866,1096,246031.56,246031.5586867911,212876.97,212876.9714840886,1,14.22,14.222000000000001,2016-06-20,2016-06-20,2016-06-20,1640.4,1640.39774538,796.8,796.795,1366627.94,1366627.9405
2016-06-17,0.0,0.6109,1096,245834.0,245833.9977442672,212800.71,212800.7085811013,1,14.19,14.194,2016-06-17,2016-06-17,2016-06-17,1955.82,1955.82341168,930.58,930.5848,1714634.04,1714634.0361
2016-06-16,0.0,0.621,1096,244569.72,244569.7165459096,211787.42,211787.42150390922,1,14.14,14.137,2016-06-16,2016-06-16,2016-06-16,2024.94,2024.94076088,971.91,971.9068,1741964.47,1741964.4712
2016-06-15,0.0,0.5961,1096,245471.05,245471.0492463486,212555.32,212555.32449127032,1,14.21,14.207,2016-06-15,2016-06-15,2016-06-15,1978.24,1978.24167386,939.06,939.0618,1670104.93,1670104.9331
2016-06-14,0.0,0.4274,1095,241949.85,241949.85436165892,209900.92,209900.9176606233,1,13.98,13.98,2016-06-14,2016-06-14,2016-06-14,1386.6,1386.59509697,735.83,735.8263,1197363.67,1197363.6672
2016-06-13,0.0,0.6031,1095,240860.91,240860.9065094726,209021.33,209021.32590585077,1,13.93,13.932,2016-06-13,2016-06-13,2016-06-13,1983.12,1983.1171834000002,1027.47,1027.4654,1688532.97,1688532.9673
2016-06-08,0.0,0.511,1095,248969.82,248969.8190723945,215582.23,215582.23107924665,1,14.38,14.383,2016-06-08,2016-06-08,2016-06-08,1774.93,1774.92544027,873.82,873.8156,1429942.67,1429942.6679
2016-06-07,0.0,0.4782,1095,249395.21,249395.20549491013,216110.07,216110.06502135718,1,14.42,14.423,2016-06-07,2016-06-07,2016-06-07,1645.28,1645.28189555,819.38,819.3762,1337097.95,1337097.9491
2016-06-06,0.0,0.5114,1094,249517.46,249517.4588580635,216313.75,216313.7491196968,1,14.41,14.409,2016-06-06,2016-06-06,2016-06-06,1736.34,1736.33857902,833.24,833.2372,1429950.67,1429950.6742
2016-06-03,0.0,0.6188,1093,249598.13,249598.1320096016,216588.29,216588.2879656321,1,14.43,14.431,2016-06-03,2016-06-03,2016-06-03,2131.48,2131.47508047,990.89,990.8917,1727198.89,1727198.8928
2016-06-02,0.0,0.5742,1092,248481.2,248481.1993967656,215668.05,215668.05147741828,1,14.36,14.355,2016-06-02,2016-06-02,2016-06-02,1856.64,1856.63900647,908.35,908.3472,1602242.53,1602242.5256
2016-06-01,0.0,0.6783,1092,247591.14,247591.1366737553,215036.7,215036.696060171,1,14.3,14.3,2016-06-01,2016-06-01,2016-06-01,2211.52,2211.52428374,1037.1,1037.0957,1892743.65,1892743.6548
2016-05-31,0.0,0.7728,1092,247511.08,247511.0847982475,215044.17,215044.1739340746,1,14.32,14.32,2016-05-31,2016-05-31,2016-05-31,2372.37,2372.37365625,1134.77,1134.7744,2155020.03,2155020.0338
2016-05-30,0.0,0.3836,1092,239620.88,239620.8821734966,208477.36,208477.35618767948,1,13.86,13.859000000000002,2016-05-30,2016-05-30,2016-05-30,1161.43,1161.42598548,616.13,616.1317,1069183.66,1069183.6609999998
2016-05-27,0.0,0.3956,1092,239612.29,239612.28538222052,208137.29,208137.2873493571,1,13.85,13.849,2016-05-27,2016-05-27,2016-05-27,1245.66,1245.65857973,675.04,675.0414,1102130.22,1102130.2215
2016-05-26,0.0,0.4123,1092,239405.79,239405.792782765,208029.94,208029.9429054287,1,13.85,13.847000000000001,2016-05-26,2016-05-26,2016-05-26,1275.07,1275.06779844,700.14,700.1412,1147893.52,1147893.5169
2016-05-25,0.0,0.3748,1092,238942.1,238942.09910500678,207590.15,207590.1503856413,1,13.81,13.812999999999999,2016-05-25,2016-05-25,2016-05-25,1191.48,1191.48166258,624.88,624.8831,1043533.55,1043533.5481
2016-05-24,0.0,0.409,1092,239414.18,239414.1840588649,207706.65,207706.65424313105,1,13.85,13.845,2016-05-24,2016-05-24,2016-05-24,1229.34,1229.34302983,665.84,665.8404,1137874.21,1137874.2079
2016-05-23,0.0,0.4338,1092,241128.14,241128.1391415486,209174.07,209174.0650977471,1,13.95,13.948,2016-05-23,2016-05-23,2016-05-23,1403.65,1403.64899076,711.04,711.0391,1205612.92,1205612.9231
2016-05-20,0.0,0.3942,1092,239491.91,239491.9078375328,208113.49,208113.4944987889,1,13.85,13.845,2016-05-20,2016-05-20,2016-05-20,1251.39,1251.39191071,656.4,656.3996,1095332.95,1095332.9489
2016-05-19,0.0,0.4035,1092,237721.39,237721.3863844625,206681.37,206681.3655998933,1,13.75,13.752,2016-05-19,2016-05-19,2016-05-19,1248.41,1248.41212672,658.86,658.8575,1120101.59,1120101.5888
2016-05-18,0.0,0.5063,1091,237958.43,237958.4338121072,206884.75,206884.7497166843,1,13.76,13.761,2016-05-18,2016-05-18,2016-05-18,1494.38,1494.38393116,808.08,808.0791,1405246.05,1405246.0525
2016-05-17,0.0,0.4459,1091,240923.07,240923.0722135265,209118.51,209118.5084064092,1,13.92,13.921,2016-05-17,2016-05-17,2016-05-17,1407.1,1407.09641887,744.43,744.4283,1237652.61,1237652.6143
2016-05-16,0.0,0.4141,1090,241336.14,241336.14139375265,209496.17,209496.1667927635,1,13.96,13.956,2016-05-16,2016-05-16,2016-05-16,1272.64,1272.63626319,674.85,674.8481,1148478.84,1148478.8353
2016-05-13,0.0,0.4125,1089,239467.34,239467.3391201633,207558.79,207558.7929161448,1,13.84,13.844000000000001,2016-05-13,2016-05-13,2016-05-13,1236.5,1236.50117507,657.43,657.431,1141218.96,1141218.9628
2016-05-12,0.0,0.4921,1090,240039.95,240039.9518385625,208129.77,208129.77300308962,1,13.88,13.880999999999998,2016-05-12,2016-05-12,2016-05-12,1407.74,1407.74172413,753.65,753.6532,1361097.98,1361097.9823
2016-05-11,0.0,0.4938,1090,240151.82,240151.8192726977,208164.09,208164.0933162773,1,13.88,13.884,2016-05-11,2016-05-11,2016-05-11,1470.19,1470.18736522,759.42,759.4201,1365799.87,1365799.8739
2016-05-10,0.0,0.4381,1090,239744.44,239744.44015303173,207697.77,207697.76848307718,1,13.85,13.854000000000001,2016-05-10,2016-05-10,2016-05-10,1290.12,1290.11978968,691.33,691.332,1211264.37,1211264.3696
2016-05-09,0.0,0.6505,1090,239597.74,239597.7376571277,207623.65,207623.6529467219,1,13.85,13.847000000000001,2016-05-09,2016-05-09,2016-05-09,1882.98,1882.97773718,1032.11,1032.1111,1798081.77,1798081.7678
2016-05-06,0.0,0.7471,1090,246327.82,246327.8205332955,213234.6,213234.59670894488,1,14.23,14.225999999999999,2016-05-06,2016-05-06,2016-05-06,2337.39,2337.39344226,1215.38,1215.3751,2063487.23,2063487.2329
2016-05-05,0.0,0.5244,1089,253578.31,253578.3100748794,219427.18,219427.1795981254,1,14.63,14.629000000000001,2016-05-05,2016-05-05,2016-05-05,1633.3,1633.29930198,805.23,805.2283,1448235.42,1448235.4219999998
2016-05-04,0.0,0.5996,1089,253045.73,253045.7313564982,219077.66,219077.66055530086,1,14.6,14.595999999999998,2016-05-04,2016-05-04,2016-05-04,1896.16,1896.15779209,934.92,934.9179,1655916.08,1655916.0756
2016-05-03,0.0,0.6097,1089,253062.63,253062.6348151986,219222.41,219222.4063150282,1,14.6,14.6,2016-05-03,2016-05-03,2016-05-03,1956.46,1956.46007276,931.2,931.1991,1683633.32,1683633.3151
2016-04-29,0.0,0.3955,1088,248589.51,248589.50547594266,215476.77,215476.7664542087,1,14.75,14.745999999999999,2016-04-29,2016-04-29,2016-04-29,1284.45,1284.45152914,640.13,640.1295,1092150.99,1092150.9931
2016-04-28,0.0,0.5022,1088,249176.82,249176.8221806441,215987.95,215987.94588212488,1,14.81,14.812999999999999,2016-04-28,2016-04-28,2016-04-28,1548.99,1548.98835062,813.68,813.6751,1386832.8,1386832.7975
2016-04-27,0.0,0.4739,1087,249822.84,249822.83760794628,216402.2,216402.2022276562,1,14.86,14.860999999999999,2016-04-27,2016-04-27,2016-04-27,1502.7,1502.70298556,774.37,774.3747,1308172.03,1308172.0274
2016-04-26,0.0,0.4264,1086,250665.54,250665.53897976052,217150.21,217150.2117001934,1,14.89,14.889000000000001,2016-04-26,2016-04-26,2016-04-26,1344.62,1344.62420586,699.93,699.9263,1176887.87,1176887.8652
2016-04-25,0.0,0.4559,1086,248925.27,248925.2694142205,215542.89,215542.890173695,1,14.8,14.8,2016-04-25,2016-04-25,2016-04-25,1405.92,1405.92217154,749.39,749.3908,1256654.34,1256654.3389
2016-04-22,0.0,0.4974,1086,250155.38,250155.3819422274,216525.62,216525.62307946148,1,14.86,14.862,2016-04-22,2016-04-22,2016-04-22,1487.64,1487.64353912,767.57,767.5738,1370756.82,1370756.8164
2016-04-21,0.0,0.6867,1086,249568.43,249568.4272984919,215991.47,215991.46669200074,1,14.82,14.824000000000002,2016-04-21,2016-04-21,2016-04-21,2064.42,2064.42170562,1024.87,1024.8661,1892437.0,1892437.0036
2016-04-20,0.0,1.0249,1085,251259.71,251259.7094680236,217320.82,217320.81742766328,1,14.93,14.932,2016-04-20,2016-04-20,2016-04-20,3107.1,3107.09763372,1561.47,1561.4729,2824399.43,2824399.432
2016-04-19,0.0,0.5683,1085,257215.04,257215.0389709198,222098.79,222098.794914636,1,15.27,15.272,2016-04-19,2016-04-19,2016-04-19,1811.23,1811.22738387,875.19,875.1949,1566043.12,1566043.1245
2016-04-18,0.0,0.6648,1085,255695.27,255695.2681759777,221389.8,221389.7983226325,1,15.18,15.184000000000001,2016-04-18,2016-04-18,2016-04-18,2087.63,2087.63214867,1044.56,1044.5644,1831568.52,1831568.5151
2016-04-15,0.0,0.6895,1084,259456.0,259455.99550209465,224553.06,224553.0640245905,1,15.41,15.405999999999999,2016-04-15,2016-04-15,2016-04-15,2248.2,2248.19975881,1061.62,1061.6174,1899043.97,1899043.9743
2016-04-14,0.0,0.7562,1084,259698.13,259698.1347199273,224770.93,224770.9260557881,1,15.42,15.422,2016-04-14,2016-04-14,2016-04-14,2356.14,2356.14038447,1096.23,1096.2259,2082733.49,2082733.4902
2016-04-13,0.0,1.124,1084,258381.62,258381.61837133052,223757.3,223757.30009152574,1,15.36,15.357000000000001,2016-04-13,2016-04-13,2016-04-13,3313.37,3313.37492218,1483.2,1483.2004,3095312.82,3095312.815
2016-04-12,0.0,0.6625,1084,254747.39,254747.38527434852,220625.47,220625.473424234,1,15.14,15.144,2016-04-12,2016-04-12,2016-04-12,2071.57,2071.5683009,1043.07,1043.0719,1824486.81,1824486.8117
2016-04-11,0.0,0.8029,1083,255599.7,255599.6998499686,221313.77,221313.7657575425,1,15.19,15.194,2016-04-11,2016-04-11,2016-04-11,2537.44,2537.43985667,1127.31,1127.3138,2211161.02,2211161.0223
2016-04-08,0.0,0.6833,1083,251459.15,251459.148168197,217855.11,217855.1098791681,1,14.95,14.950999999999999,2016-04-08,2016-04-08,2016-04-08,2079.58,2079.58082807,1073.94,1073.9393,1881622.56,1881622.5586
2016-04-07,0.0,0.8035,1083,253458.61,253458.60872485078,219516.24,219516.24476933078,1,15.07,15.068,2016-04-07,2016-04-07,2016-04-07,2441.56,2441.56332376,1237.03,1237.0338,2212617.3,2212617.2975
2016-04-06,0.0,0.8438,1083,256869.12,256869.12320851602,222496.21,222496.20553309945,1,15.28,15.277999999999999,2016-04-06,2016-04-06,2016-04-06,2549.57,2549.57326638,1239.87,1239.8727,2322961.88,2322961.8817
2016-04-05,0.0,0.9326,1082,257179.22,257179.21675655,222812.79,222812.7935208923,1,15.3,15.297,2016-04-05,2016-04-05,2016-04-05,2767.62,2767.61935739,1300.99,1300.9904,2567326.81,2567326.812
2016-04-01,0.0,0.7501,1082,253460.61,253460.6136977365,219835.36,219835.3562676566,1,15.08,15.083,2016-04-01,2016-04-01,2016-04-01,2176.66,2176.65642444,1083.28,1083.2802,2065037.6,2065037.6023
2016-03-31,0.0,0.7996,1082,252974.85,252974.8517794757,219255.92,219255.92384623046,1,15.08,15.084000000000001,2016-03-31,2016-03-31,2016-03-31,2522.6,2522.60204921,1208.88,1208.884,2200487.28,2200487.2761
2016-03-30,0.0,0.7653,1081,252588.74,252588.7375658994,219018.32,219018.3179799397,1,15.1,15.100999999999999,2016-03-30,2016-03-30,2016-03-30,2346.22,2346.21846023,1114.82,1114.8177,2106123.72,2106123.7177
2016-03-29,0.0,0.6663,1081,245693.89,245693.8909390823,213213.87,213213.871857452,1,14.7,14.696,2016-03-29,2016-03-29,2016-03-29,2019.04,2019.03765958,1090.23,1090.2285,1833484.99,1833484.9851
2016-03-28,0.0,0.7352,1081,248937.58,248937.5803562875,215858.08,215858.0807506961,1,14.88,14.88,2016-03-28,2016-03-28,2016-03-28,2327.04,2327.03638238,1159.69,1159.6942,2022867.66,2022867.6568
2016-03-25,0.0,0.6355,1081,250729.2,250729.2042417878,217261.37,217261.3662870805,1,15.0,14.995999999999999,2016-03-25,2016-03-25,2016-03-25,2008.69,2008.68519253,1002.0,1002.0011,1748285.05,1748285.0475
2016-03-24,0.0,0.8594,1081,249160.67,249160.6737079178,215857.8,215857.7985949144,1,14.9,14.904000000000002,2016-03-24,2016-03-24,2016-03-24,2744.14,2744.14172704,1355.56,1355.5569,2364150.21,2364150.2119
2016-03-23,0.0,0.7893,1081,253092.66,253092.6610653331,219428.8,219428.7965827291,1,15.14,15.137,2016-03-23,2016-03-23,2016-03-23,2563.87,2563.86935306,1207.55,1207.5536,2171287.23,2171287.2325
2016-03-22,0.0,0.9831,1081,252123.5,252123.5011095822,218297.06,218297.05864945,1,15.09,15.089,2016-03-22,2016-03-22,2016-03-22,3112.39,3112.39048063,1450.24,1450.2415,2702104.7,2702104.6975
2016-03-21,0.0,1.2876,1080,253538.75,253538.7459882598,219675.57,219675.57429252192,1,15.19,15.185,2016-03-21,2016-03-21,2016-03-21,3841.41,3841.41280569,1623.02,1623.0198,3538857.69,3538857.6881
2016-03-18,0.0,1.1440000000000001,1080,248155.84,248155.8387222082,215278.95,215278.947051387,1,14.87,14.866,2016-03-18,2016-03-18,2016-03-18,3285.4,3285.40344871,1524.2,1524.2005,3142532.93,3142532.9316
2016-03-17,0.0,0.7294,1080,243792.9,243792.9024481949,211924.64,211924.6403153005,1,14.62,14.619000000000002,2016-03-17,2016-03-17,2016-03-17,2142.37,2142.37309186,1090.3,1090.2981,2002678.18,2002678.1826
2016-03-16,0.0,0.6781,1080,240998.56,240998.5564376071,209885.3,209885.3025441223,1,14.45,14.450999999999999,2016-03-16,2016-03-16,2016-03-16,1900.32,1900.32035586,882.53,882.5279,1861942.24,1861942.2386
2016-03-15,0.0,0.5935,1079,240410.64,240410.63698362425,208931.63,208931.6333326153,1,14.41,14.408,2016-03-15,2016-03-15,2016-03-15,1699.2,1699.19507405,914.1,914.1011,1629604.41,1629604.4129
2016-03-14,0.0,0.7094,1079,239987.81,239987.811610667,208556.01,208556.00705893448,1,14.39,14.388,2016-03-14,2016-03-14,2016-03-14,2026.65,2026.65415863,1067.5,1067.5028,1947576.55,1947576.5543
2016-03-11,0.0,0.5036,1079,235853.07,235853.0676510247,205313.11,205313.1054352818,1,14.15,14.147,2016-03-11,2016-03-11,2016-03-11,1501.18,1501.18307071,735.54,735.5445,1382550.65,1382550.6507
2016-03-10,0.0,0.5052,1079,235375.75,235375.74763135426,204893.4,204893.3981590325,1,14.12,14.118,2016-03-10,2016-03-10,2016-03-10,1416.22,1416.22234915,811.27,811.2692,1386845.85,1386845.8465
2016-03-09,0.0,0.6671,1078,240193.25,240193.2539141892,209175.49,209175.494669131,1,14.41,14.408,2016-03-09,2016-03-09,2016-03-09,1769.43,1769.43301222,959.3,959.2999,1831352.32,1831352.3167
2016-03-08,0.0,0.8493,1077,243426.21,243426.21210610308,211703.69,211703.68544588846,1,14.59,14.587,2016-03-08,2016-03-08,2016-03-08,2202.87,2202.8688397,1198.84,1198.8419999999999,2331644.66,2331644.6602
2016-03-07,0.0,0.7916,1077,243072.98,243072.9788780419,211299.38,211299.37743969512,1,14.57,14.565,2016-03-07,2016-03-07,2016-03-07,2084.03,2084.03226264,1049.69,1049.6898,2173249.47,2173249.465
2016-03-04,0.0,1.1363,1076,241110.96,241110.95952511852,209898.69,209898.68752523145,1,14.45,14.454,2016-03-04,2016-03-04,2016-03-04,2945.27,2945.26590764,1381.52,1381.5234,3119325.76,3119325.7645
2016-03-03,0.0,1.0449,1076,239888.7,239888.7006592881,208099.67,208099.6749780745,1,14.36,14.362,2016-03-03,2016-03-03,2016-03-03,2797.12,2797.12478886,1372.13,1372.1256,2868472.03,2868472.0345
2016-03-02,0.0,0.9845,1076,238943.33,238943.3266102177,206989.44,206989.44186734734,1,14.3,14.302,2016-03-02,2016-03-02,2016-03-02,2587.52,2587.52073982,1317.09,1317.0949,2701292.7,2701292.6964
2016-03-01,0.0,0.6803,1076,229155.06,229155.0606368968,198714.37,198714.36781583575,1,13.73,13.728,2016-03-01,2016-03-01,2016-03-01,1818.12,1818.11932891,1022.15,1022.1497,1866607.74,1866607.7389
2016-02-29,0.0,0.7523,1076,225317.85,225317.8480204838,195612.76,195612.7570035481,1,13.5,13.5,2016-02-29,2016-02-29,2016-02-29,1939.29,1939.2942408,1072.14,1072.1381,2064002.36,2064002.355
2016-02-26,0.0,0.6942,1076,231943.1,231943.09974934038,200753.66,200753.6577263993,1,13.89,13.892000000000001,2016-02-26,2016-02-26,2016-02-26,1896.26,1896.25728104,1052.57,1052.5667,1904479.61,1904479.6138
2016-02-25,0.0,0.9792,1076,229720.17,229720.1650307448,198799.48,198799.482679618,1,13.76,13.759,2016-02-25,2016-02-25,2016-02-25,2705.8,2705.80194223,1522.26,1522.2555,2686056.23,2686056.2272
2016-02-24,0.0,0.7751,1076,245363.95,245363.9485628705,211970.69,211970.69472109465,1,14.69,14.69,2016-02-24,2016-02-24,2016-02-24,2272.86,2272.85978462,1186.28,1186.2833,2126273.23,2126273.2281
2016-02-23,0.0,0.7295,1076,243186.84,243186.8395613288,210002.92,210002.9152638325,1,14.57,14.565999999999999,2016-02-23,2016-02-23,2016-02-23,2118.91,2118.91072667,1109.5,1109.4956,2001250.73,2001250.7301
2016-02-22,0.0,0.8439,1076,245129.57,245129.5673990566,211726.75,211726.7493438433,1,14.68,14.684000000000001,2016-02-22,2016-02-22,2016-02-22,2381.86,2381.86175993,1166.74,1166.7438,2314845.62,2314845.6205
2016-02-19,0.0,0.5935,1076,239464.15,239464.14831428425,206728.84,206728.8357595034,1,14.35,14.349,2016-02-19,2016-02-19,2016-02-19,1779.84,1779.8446124000006,933.12,933.1197,1627080.64,1627080.6367
2016-02-18,0.0,0.7966,1076,239601.44,239601.4415004051,206970.67,206970.6725695146,1,14.36,14.357999999999999,2016-02-18,2016-02-18,2016-02-18,2302.75,2302.75089944,1166.73,1166.7258,2184052.68,2184052.6766
2016-02-17,0.0,0.7898,1075,239922.49,239922.49283170784,207373.58,207373.576287924,1,14.38,14.380999999999998,2016-02-17,2016-02-17,2016-02-17,2257.56,2257.55829803,1164.94,1164.9442,2165226.04,2165226.0449
2016-02-16,0.0,0.7122,1075,237326.48,237326.479745201,205071.15,205071.1458417605,1,14.23,14.225999999999999,2016-02-16,2016-02-16,2016-02-16,1984.85,1984.8523671,1027.95,1027.9486,1952546.33,1952546.3271
2016-02-15,0.0,0.4692,1075,229527.12,229527.12169814922,198706.23,198706.22555856712,1,13.76,13.762,2016-02-15,2016-02-15,2016-02-15,1288.69,1288.68785285,715.37,715.37,1286311.84,1286311.8428
2016-02-05,0.0,0.5126,1074,230859.19,230859.190285997,199813.85,199813.85065396398,1,13.85,13.845999999999998,2016-02-05,2016-02-05,2016-02-05,1450.29,1450.29176541,783.69,783.6933,1404811.97,1404811.9655
2016-02-04,0.0,0.6234,1073,232199.95,232199.94833747266,200778.39,200778.3890656437,1,13.93,13.929,2016-02-04,2016-02-04,2016-02-04,1763.42,1763.42380069,918.15,918.1542,1707984.8,1707984.8018
2016-02-03,0.0,0.5398,1073,228661.22,228661.2219960112,197913.45,197913.4459985573,1,13.72,13.719000000000001,2016-02-03,2016-02-03,2016-02-03,1463.46,1463.46362374,814.07,814.0712,1479052.44,1479052.4361
2016-02-02,0.0,0.5748,1073,229523.19,229523.1900902582,198805.23,198805.22956118968,1,13.78,13.779000000000002,2016-02-02,2016-02-02,2016-02-02,1586.2,1586.20123656,870.79,870.7927,1574967.78,1574967.7818
2016-02-01,0.0,0.5716,1073,224378.6,224378.59734570922,194593.48,194593.4799155148,1,13.48,13.482000000000001,2016-02-01,2016-02-01,2016-02-01,1533.42,1533.42432046,858.38,858.3814,1565409.02,1565409.0158
2016-01-29,0.0,0.6792,1073,228441.01,228441.006797919,198155.2,198155.2023726943,1,13.73,13.728,2016-01-29,2016-01-29,2016-01-29,1796.37,1796.37464546,983.48,983.4814,1859812.35,1859812.351
2016-01-28,0.0,0.6226,1073,221595.69,221595.6940790425,192458.95,192458.9467832017,1,13.32,13.317,2016-01-28,2016-01-28,2016-01-28,1671.26,1671.25953352,953.27,953.2717,1704712.99,1704712.9888
2016-01-27,0.0,0.7857,1073,228245.39,228245.38759775372,197966.97,197966.9734123936,1,13.71,13.710999999999999,2016-01-27,2016-01-27,2016-01-27,2071.76,2071.76251346,1133.61,1133.613,2151020.35,2151020.3512
2016-01-26,0.0,0.7665,1073,229347.8,229347.80481520647,198863.34,198863.3421483782,1,13.77,13.773,2016-01-26,2016-01-26,2016-01-26,2121.35,2121.35402876,1209.25,1209.2547,2098264.76,2098264.7602
2016-01-25,0.0,0.5601,1073,245064.91,245064.9082903228,212092.0,212092.0013696997,1,14.71,14.713,2016-01-25,2016-01-25,2016-01-25,1643.04,1643.03505922,854.09,854.0865,1533109.28,1533109.2827
2016-01-22,0.0,0.5825,1073,243104.34,243104.3361943675,210657.18,210657.1775650424,1,14.6,14.6,2016-01-22,2016-01-22,2016-01-22,1700.79,1700.7908796,922.66,922.6636,1594422.39,1594422.3922
2016-01-21,0.0,0.696,1073,240074.6,240074.6023490526,208134.53,208134.5298253104,1,14.42,14.422,2016-01-21,2016-01-21,2016-01-21,2028.5,2028.49746828,1108.87,1108.868,1904896.99,1904896.9882
2016-01-20,0.0,0.7874,1073,248005.5,248005.5046429776,214672.11,214672.1053479816,1,14.89,14.889000000000001,2016-01-20,2016-01-20,2016-01-20,2341.91,2341.91078552,1210.93,1210.9321,2154903.38,2154903.3788
2016-01-19,0.0,0.7481,1073,250521.87,250521.8671403704,217047.26,217047.2606629486,1,15.04,15.040999999999999,2016-01-19,2016-01-19,2016-01-19,2222.19,2222.18764968,1130.93,1130.9257,2047462.71,2047462.7106
